0,1460,5046
1,840,4233
0,1880,1732
0,1490,1248
0,1640,1245
2,1460,3422
0,1970,9005
2,1680,111049
2,1750,1524
3,780,3617
8,1500,11257
10,2350,1474
5,780,3418-1
2,1080,3418-2
0,2220,1424-1
0,2220,1424-2
0,1610,1460
2,1610,1432
3,1640,1458-1
0,2530,1413
0,1840,1613
0,1810,8348
0,1740,8315
0,1880,1408
5,1590,1753
1,1980,6212-4
2,1980,6212-5
5,1980,6212-3
0,2370,6212-2
4,1400,6192-4
7,1280,6189
4,970,3426
0,1000,3427
2,1320,3411
4,1340,3402
5,900,3407
0,1190,3415-1
0,1230,3390
4,1600,11157-2
1,1680,11214
4,1460,3380-2
3,1460,3380-1
0,1780,11256
1,1010,3419
4,960,3431
0,1300,6160
2,1250,1154
4,780,3381
2,1300,12084
2,1300,12085
0,1190,3415-2
8,780,1278
14,1230,1756
7,380,9095-2
7,740,3114
14,380,9095-7
0,2200,09639-1
5,780,3406
6,1350,1507
6,900,1646
5,900,1645
0,1100,3414
1,2450,1566
4,960,1240
2,1250,1123
0,1320,3451
1,1850,11127
0,830,3106-3
0,1850,8095
0,3150,1425
1,1350,1389
1,1150,110059
0,1110,4105
0,1320,3410
3,1080,3393-1
0,830,3106-2
3,850,5070
1,1750,11235
7,1380,6191
2,1460,11216
0,1080,3393-2
0,1110,4119
0,850,5084
6,960,4221-2
8,960,4221-1
1,1300,1644
0,1080,3450
0,960,3092-1
0,960,3440
4,1210,3434
0,1080,3441
0,1300,3435
0,1410,6093
2,1410,3432
0,1410,12066
1,2530,1385
2,1560,1282
0,1520,3265
8,850,3157
0,650,1165
0,1080,280083
0,1080,280082
5,2850,31188r
0,2740,15006
1,1960,4223
0,760,3076
1,2150,14086
8,1450,4397
1,1900,4293
0,1640,4003
4,1880,4372
2,2150,4362
8,1550,4405
6,1750,4399
8,980,3227
7,1450,4177
15,1080,m32
10,780,M132
7,3160,4239
7,1350,5137
0,2900,4164
6,1360,4383
1,2560,6178-2
3,890,3307
1,2420,4407
5,1300,6180
6,990,3308
1,1750,3298
0,1300,3136
6,2760,6177
0,1030,2029
9,560,5067
0,1410,6053
0,1410,Ь3299
3,890,3307-1
3,890,3307-2
1,2530,7003
2,1740,2018
5,500,5053
3,550,5149
0,1050,3263
0,1080,2020
0,1300,3322
0,1800,1022
0,1100,9292
2,1300,2136
0,1410,6009
0,850,3010
5,720,302-1
19,720,0003
68,350,7940
25,400,9180-1
53,350,9137
40,420,7975
1,550,2333b
0,440,2333p
4,1520,15086
0,1990,15040
1,1420,15071
9,1950,15096
15,1650,15065
0,1860,15050
1,620,9126
0,150,9124
0,360,9129
0,1450,324432
27,1010,8370
2,2200,1755
6,2760,1752
0,2760,1714
1,3500,32323
0,2910,31312
5,3950,20111
0,2530,1148
3,2760,40567
5,2740,40569
3,950,19026
11,360,7989
2,2640,71312
0,2460,312010
1,670,11211
0,2970,38291
2,800,21123
14,450,4545
13,1700,8408
5,2200,8396
3,2200,8339
1,2350,8418
15,1900,8395-1
0,2460,8390
2,2450,8363
4,1990,8386
3,1950,8371
0,1750,8400
5,1300,8380
3,2750,8404
0,1750,8405
0,1900,43013
1,2350,8381
8,2100,8384
6,990,8367
8,1290,8393
9,1150,8372
8,1800,8391
0,1900,8392
48,280,511
8,600,Ь333
0,170,334
0,200,335
0,440,337
0,390,338
0,2150,1797
6,1450,1761
13,1230,1766
3,2910,33946
0,390,555
0,2180,9473
0,7380,7777
0,730,387
0,310,888
17,1350,14467
18,1680,8471
9,2970,14418
0,2100,3842
0,5330,P600
0,400,PR385
0,280,PR386
0,310,PR387
0,2070,PZ3231
10,870,P21124
6,850,P21125
0,2520,PZ2880
0,2520,PZ2881
0,1620,443
9,2150,448
3,2230,447
10,3250,783
0,2350,P2885
4,3450,524
0,2160,PZ4046
0,3090,P2670
6,1900,45-25
3,2630,P4030
1,1500,013
0,1960,P4073
1,1550,PZ3848
1,2870,P4848
0,2420,175
1,2400,173
1,2500,178
0,2200,176
12,1580,177
8,1950,179
10,1700,167
13,1240,163
0,2800,166
3,1760,172
5,1670,186
0,1300,171
0,2980,424
1,2240,413
0,1840,388
4,2860,426
13,920,416
3,1850,410
3,2250,389
8,1600,427
2,310,318
0,310,319
0,110,321
0,280,889
6,430,7808
40,380,7809
10,450,131
29,450,7810
4,1850,774
1,2750,P133
0,4200,887
0,1740,331
0,1500,500
7,1380,501
2,1640,P780
2,5500,P115
1,1850,P9732
0,960,P720-4
0,960,а720-5
2,1950,а820-1
1,4500,225
0,1410,а820-2
0,1300,а325
2,1080,а326
1,2530,а398
0,2530,а229
1,8150,20-225
0,2530,а229-1
0,2510,а470
0,1100,3093-2
14,720,4166-3
0,2980,347
1,3550,H001
0,3920,H002
1,9800,H003
0,17490,H004
0,3920,H006
1,3640,H005
4,860,734
1,400,Y300
0,5330,P601
0,5560,PZ700
2,2250,H007
0,1190,H008
0,-0,H009
1,4500,H010
1,2950,P155
0,2970,991
0,2500,P134
1,2200,P4022-b
2,2200,P4022-w
0,2080,PZ4070
0,2530,P4130
0,2200,H011
3,160,H012
1,2900,P6944
1,620,0161
0,2200,PZ2011
0,6310,H012
1,2800,P2012
0,2200,P602
0,2200,PZ603
1,2200,P604
4,2450,P605
8,740,4172
20,740,4239-1
44,480,4254-2
14,480,4254-3
8,520,4247
30,340,4240-4
25,340,4240-6
28,340,4240-1
25,340,4240-2
27,340,4240-5
24,340,4240-3
27,720,4242
12,580,4236
29,360,4245-1
0,1640,4447
0,1110,H013
0,1110,H014
7,130,H015
4,960,H016
0,390,H017
0,45000,H018
0,-0,H019
0,1860,6052
5,960,2009-2
45,730,7055-1
36,730,7055-2
40,730,7055-3
49,730,7056-1
32,730,7056-2
45,730,7056-3
0,0,H020
1,-0,H021
2,1410,P279
5,450,0530
2,390,0522
6,450,0520
5,450,0518
5,450,0519
5,450,0512-3
10,450,0512-1
7,470,7585
4,470,7583
2,450,7564
0,520,7550-2
0,520,7550-1
34,380,7992
0,310,9095-6
9,430,7999-2
31,320,9095-5
42,400,9138
0,500,PL385
0,1140,M123
3,2200,8398
9,1450,406
1,1850,463
2,2250,8421
7,2200,8423
19,1700,8402
0,2200,806
0,290,H333
0,200,H334
28,400,7806
3,390,M345
0,0,
0,1460,8411
1,2300,8431
15,780,2252
3,2200,378
1,2450,8382
0,2530,8425
7,400,PR388
3,1060,0104
0,520,H031
0,850,H033
3,850,H038
358,180,M035
1,390,H032
4,45000,
1,7500,K345
1,6500,P158
0,2220,P159
0,740,K111
0,41340,B135
2,8900,P212
17,200,H039
1,320,H040
0,450,7826
7,720,7825
1,520,7827-2
14,450,7827-1
0,47700,B136
1,7000,
0,1640,Ь124
2,950,M126
5,1410,370
7,1960,512
6,900,220
6,1250,224
7,780,4156
1,1080,1062
21,420,7816-1
9,2350,P74
0,1780,73
1,1970,PZ122
0,5500,P138
1,3100,8403
11,1750,8409
0,1410,8470
0,1410,8451
0,300,70-41
1,300,70-42
1,300,70-43
12,300,70-44
5,720,7878
1,2350,081-Т
0,1510,081-G
1,2350,081-W
0,2080,082-B
2,2400,082-P
2,2400,083-H
0,2080,083-R
0,2080,083-W
0,2080,086-G
4,1860,362
6,1300,а-015
7,1300,а-016
0,380,316
2,450,0605
0,220,0613
0,310,0606
3,1500,5130
9,720,4181-2
0,200,7527
0,2760,Э25
2,2200,P214
0,2070,P78
2,4200,0112
0,1460,H057
5,320,H087
0,2900,P567
0,2760,P789
5,2220,778
1,0,KV1
1,-0,kv2
1,-0,KV3
1,-0,KV4
2,3090,1787
9,590,12121
3,3320,S455
4,1870,88520
0,2360,4508
3,2450,4569
0,1860,S4533
4,2500,P131
4,2560,1927
0,2530,4445
6,2100,4546
2,2400,S4545
5,1590,4001
0,1970,1866
0,3090,G1819
1,2900,G1820
8,2200,G1924
3,1750,G1949
3,2300,G12094
2,2870,G12095
6,2450,G1945
9,1520,G1938
0,1940,G1935
7,2200,G1864
4,1950,G1929
1,2400,G952
0,2870,G951
2,2100,G904
3,2640,S4556
0,1970,S4490
0,2080,S4550
4,2200,P606
3,2180,P130-1
2,650,DL01
1,650,DL-02
0,620,DL-03
0,1940,1941
0,2420,1800
3,2250,1903
6,1850,1898
0,1640,4482
10,1350,1937
2,960,3233
0,400,PR890
4,450,PR892
1,2460,1901
6,780,7923
3,1380,HU637
3,1200,HU100blk
5,760,HU1005
5,760,HU1002
3,1300,3233-1
0,5150,H060
1,6500,P386
0,3200,PZ480
0,2900,PZ833
0,2910,PZ787
0,3250,P328
0,1520,1846
3,1200,HU102RED
0,890,HU002
0,2080,1954
0,1000,HU003
0,1970,1933
16,2910,1928
5,1850,4488
6,650,069
0,2200,4518
3,1350,6053-Т
3,900,34-41
0,3700,P767
0,1300,3435
0,1300,344
0,1250,3417
0,1410,3442
3,1250,3438-Т
0,1080,3438-W
0,1750,344-Т
0,1190,3303
0,1080,3031
1,1850,3333
2,980,390
1,10000,H234
0,2910,PZ222
0,360,PR893
1,-0,34567
-1,0,
0,4770,P338
3,990,3505
3,4500,2015-2
6,1960,4480
7,1350,4526
4,1250,3416
3,1400,3409
3,1410,HU670
3,1200,CL-102-а
0,1000,HU028
0,870,HU-7
2,1410,CL-108-P
3,1410,CL-108-B
4,1950,S2012
5,2200,4522
6,2200,4528
4,2250,1936
6,780,3454
0,2310,4013
0,85000,H077
4,450,HU63191
8,650,7560
6,2250,8477
6,1950,8437
8,2400,8478
2,1600,8552
3,2250,8480
4,1650,8492
5,1550,8493
10,2260,8505
7,1100,8436
0,35000,BT1
1,5500,BT2
3,1250,2328-1
3,1250,2328-2
7,870,2363
3,950,2333-2
2,1550,2333-1
19,300,70-49
0,300,70-04
13,300,70-45
0,300,70-47
0,300,74-53
0,750,70313
4,750,70338
11,750,70343
0,750,70308
4,750,70346
6,750,70316-1
1,750,70329
8,750,70301
5,750,70318
0,750,70347-2
5,250,7088-2
19,250,7088-1
13,440,7093
3,2460,8511
2,2200,8574
5,1200,165
0,960,7046
2,1290,25031
5,890,25003
4,990,25012
3,990,25030
0,1680,8340
1,350,P833-1
1,-0,H343
0,0,H654
0,21900,H878
1,13500,H8891
1,18000,H987
1,0,H445
2,0,H787
1,-0,H989
11,2980,P44
3,4200,3160
0,3500,P454
0,3920,P487
0,1200,P45
19,110,H787
0,7210,L320
0,15690,L381
0,2500,L322
1,4980,8531
0,8690,L323
1,1460,L382
1,5490,L343
0,10490,L454
0,3580,L767
0,3580,L766
0,7950,L799
0,19080,L565
0,4030,L453
0,2500,L0230
0,3020,L876
0,8060,L676
0,3580,Ф779
1,3800,L987
0,3100,L9871
0,3500,L788
-1,0,
-1,0,
0,0,
1,0,K35
0,50000,K36
0,48000,K37
1,0,K38
1,10490,H085
1,6000,H096
0,1500,8532
0,780,2240
-1,-0,H545
2,1860,6315
0,2130,
4,1850,5417
0,2020,
0,1900,
0,1750,
0,1460,
0,1970,
0,1900,
0,2420,8619
0,1570,
0,1680,
0,2200,5402
2,2100,1308
0,1300,
0,1460,
3,1980,5119
0,2070,1350
0,1340,
0,1230,
0,1570,
1,2150,8651
7,1500,Y841
0,1340,
0,1340,
0,5940,P999
0,1410,9503
0,1010,
0,1410,9505
0,0,
3,1750,9502
4,1960,9552
5,1850,53005
0,5040,P121
4,1300,4228
0,960,H051
0,1340,H089
0,390,A003
0,390,A567
9,2400,1920
1,1860,1844
7,2100,1967
10,1950,1863
4,1800,1932
5,1650,1953
3,1860,1957
3,2250,1874
1,2450,1914
0,1640,1194
0,1750,1982
10,1840,1977
0,1410,3613
8,1420,1980
10,2200,1978
-1,0,
0,3650,1966
3,3200,1958
4,1750,1926
2,2200,1884
28,420,7816-2
11,400,7815-2
9,400,7815-1
5,2300,1983
5,2530,1899
6,1900,4448
0,1860,1891
0,60,V001
1,200,PR003
2,480,PL387
2,440,G333
0,520,H1213
0,630,H75
2,500,H754
0,360,PR987
0,55,V002
3,260,V003
3,200,PR711
1,620,H504
0,60,V004
14,60,V005
5,2450,1968
2,2450,1969
0,1970,1973
0,3920,H8892
9,1860,1974
4,2200,1843
0,1970,1975-2
3,1670,1975-1
0,2460,1972
6,1960,1876
4,1950,1877
0,2460,6269-3
1,1650,1881
7,1980,1880
0,1900,1883
3,1790,1895
8,1240,1981
6,1550,1869
5,2250,1885
0,25,V006
5,25,V007
5,25,V008
0,1680,H909
0,2530,L3082
4,2910,L0155
9,3250,L1551
4,2250,L0246
4,1300,3626-1
2,1300,3626-2
3,1800,6310-2
3,2450,8534
6,2600,8468
0,2350,8558
6,1860,8483
2,2650,8530
1,2460,8375
10,2530,L1497
0,3580,L0041
0,1520,6113-3
13,960,008
1,740,0122
5,740,745
0,990,0169
0,1080,0172
6,2450,L0337
5,2150,L1417
6,3240,L0918
12,1850,L0249
6,2460,L1091
8,1600,L2745
8,350,98
1,4950,31555
12,500,40508
0,560,40523
5,560,40515
6,470,7730
10,400,7731
8,820,7748-1
3,820,7748-4
13,520,7084
0,2410,3619
5,2300,8545
4,1640,4185
0,2460,1411
0,3140,0752
10,1950,0344
0,1860,3278
4,3270,8564
13,300,70-07
0,300,70-57
10,300,70-62
8,450,0652
6,450,0656
0,25,V009
11,25,V010
0,25,V011
0,25,V012
0,25,V013
4,2300,12098
1,2350,8512
1,2600,9110
46,290,7988
1,25000,H345
-1,3090,650
2,450,79044
15,380,7821
37,220,7986
5,680,7796-2
15,400,79011
13,130,79042
4,990,7094
3,1100,7099
2,2400,6114
9,1380,5163-1
5,750,70302
3,750,73040
0,520,73030
7,750,73029
0,520,73028
0,520,73006
5,750,73007
0,750,73002
0,750,73003
2,4200,0113
0,1200,677
0,1200,678
0,1200,679
0,0,
0,0,
4,2400,1925
0,2420,5610
0,1680,9509
4,1740,1994
0,2000,5231
2,2200,8652
0,1860,7513
3,2760,8617
0,1640,5193
0,1520,8625
2,2820,б0043
4,3800,0192
8,2900,143
0,2520,2278
0,4140,1660
2,1970,1230
1,1970,8632
7,1800,15114
0,2530,1996
1,2200,1995
4,2180,2696
3,780,103
2,2250,1997
4,1850,1999-1
1,1570,460
1,1750,2338
0,3100,10620
2,5500,P115-B
2,960,1299
0,2020,5206
2,2250,8590
0,1300,236
0,1640,4094-1
0,1640,4094-2
0,1770,4094-3
0,1060,6061
0,620,21313
0,13040,60120
0,0,
0,7370,RU001
0,3300,RU002
0,3860,RU003
0,15890,RU004
0,2250,RU005
0,4420,RU006
0,4980,RU007
0,1110,PA001
0,1110,PA002
0,1000,PA003
0,1110,PA004
0,1850,ST001
0,2630,ST002
0,1900,ST003
0,2580,ST004
0,2180,ST005
3,1200,4104
0,1060,4139-1
1,900,4139-2
3,1260,11217
0,1400,11217-2
2,1620,6125
1,2740,KL001
2,1550,4139-3
2,890,849
0,2350,KL002
1,900,346
0,2970,KL003
0,1790,8114
2,1380,2609-1
1,1150,2668-1
0,2630,NE001
0,2690,NE002
0,13250,
3,990,367-8
3,990,367-7
1,990,367-3
1,1150,462
2,1450,450
0,25,V015
2,890,451-2
2,1990,4107
2,2860,2801
2,1960,9181
45,270,12882
1,1060,8555
1,1320,6123-W
0,390,0318
7,580,0319
6,25,V014
1,680,7796-3
0,1200,437
2,1680,612
2,1680,612-2
2,1620,615-1
1,1620,615-2
1,1620,6123-2
2,1620,6123-3
2,1620,6123-4
3,1620,614
1,1620,629
0,1620,618
0,1620,619
6,2500,137
0,1850,238
1,1900,440
1,2690,213
4,1950,515
1,1420,689
0,2460,542
0,1680,529
1,1550,441
0,1110,4603
1,1150,4608
2,2800,A015
2,1150,4098-1
2,1150,4098-2
0,1010,4109
0,3300,A002
0,2370,A439
0,3750,A606
2,1620,A664
2,2700,A722
0,1460,4124-2
0,4550,P3867
0,2800,H025
0,2200,A102
0,2070,A590
1,2890,A518
4,1060,6046
0,2020,5233
1,3700,A972
1,2530,A101
0,2200,A679
0,2500,A621
2,3190,A731
1,2800,A788
1,1770,A838
1,2410,A613
1,2860,A321
2,950,209
6,440,219
5,450,216
0,1740,026
2,1850,217
1,1850,217-2
2,1150,273
8,1900,P332
2,890,023
3,1300,024
5,730,312
6,1230,716-2
1,1620,6123-5
1,1650,021
9,550,210
0,2600,145
0,2070,148
1,730,H123
1,1650,129
2,950,306
1,730,924
1,730,372
4,350,823
2,960,513
2,200,0434
0,1300,267
1,1300,267-1
2,1150,273-2
3,2300,901
1,840,
2,1620,801
1,560,PR7798
1,2070,156
0,1900,715
0,2740,A104
4,2740,A317
0,2740,A546
0,2520,A535
2,3100,A103
0,2520,A215
1,3190,A131
3,2450,A553
0,730,127
0,2970,A591
1,3640,A607
1,620,532
0,0,
1,2630,A218
1,3140,A869
0,3190,A923
0,620,
4,670,516
1,620,634
4,590,633
1,620,H0145
4,400,A79
1,450,
3,460,
3,790,
20,840,
1,2970,A925
1,2970,A931
2,3080,Р662
1,1230,195
0,1110,A005
-1,780,A785
1,2950,A594
0,2100,A498
1,5540,A264
0,3200,A115
1,3200,A156
3,500,A922
0,730,A612
0,390,A319
1,840,
1,2800,A366
1,3300,A325
1,2970,A902
0,2860,8606
3,2580,8613
5,300,0763
0,3640,492
0,2350,631
1,3300,526
0,1900,900
2,500,38
0,3140,263
0,3190,8647
2,2600,8648
3,1450,809
2,2150,858
1,1790,125
2,1200,846
2,1050,021-2
2,1250,652
1,1450,846-2
0,2520,712
1,3700,992
0,2520,235
0,3300,730
0,2180,714
1,1850,8051
5,500,79043
0,1850,824
4,620,525
0,390,38452
3,620,525-2
2,850,
2,890,661
2,950,862
2,900,873-2
1,1550,873-1
3,1450,117
2,950,862-1
0,1340,0025
0,840,805
1,2460,706
0,1900,735
0,2220,Р685
5,1200,0164
3,1000,0174
3,1000,0173
3,1000,0105
0,2460,037
1,2800,528
1,2900,753
0,3020,884
3,890,003
3,1750,817
0,1850,816
1,1450,825
5,900,0198
0,1200,251
1,1300,251-2
1,1600,813
3,2630,Р940
8,2300,938
0,2910,936
1,2450,8703
2,2410,8704
4,200,
3,480,71021
2,900,0191
5,900,0196
0,620,0856
0,580,0866
1,860,0871
0,500,0830
5,2400,969
2,550,0863
4,420,0865
0,390,0872
0,2740,8560
1,2100,8690
0,1600,8687
2,1450,8697
5,1420,8702
6,1300,8695
4,950,8699
9,200,7901-2
2,1980,840
3,3350,726
0,0,
1,1200,25114-1
1,1200,25114-2
2,1130,407
1,990,836
0,1620,3772
2,2800,688
0,2100,L383
0,1510,L384
0,1740,33388
0,200,0608
1,350,0332
0,310,0776
1,200,0340
2,220,0360
1,380,0361
0,310,0526
0,220,0560
1,300,0564
1,270,0803
0,80,0813
0,90,0810
3,180,0811
0,200,0596
2,320,1080
2,130,0177
0,120,1153
2,75,1097
0,250,1076
10,30,1138
0,1680,2208
12,25,V016
7,25,V017
0,950,0120
1,240,0303
2,970,6134
1,1050,2796
1,1080,2663-1
1,1080,2663-2
8,2740,8607
4,3020,8605
1,760,168
0,2860,684
0,1400,67890
2,3400,31150
14,25,0474
28,25,0472
8,1950,31189
5,900,0183
3,1400,0182
0,340,229
0,280,049
2,200,042
0,340,340
4,760,581
0,670,382
2,280,10-26
3,250,10-15
15,780,132-1
13,780,132-2
3,2250,2035
0,2070,2048
6,3250,2031
0,5600,481
0,2020,2030
4,2740,2013
4,2200,2043
4,1750,2037
3,1980,2032
6,2350,2073
2,1960,5415
0,1540,1268
4,1950,680
3,2250,7405
3,980,8693
1,650,3045
1,650,3046
2,2020,315
2,1900,914
1,2020,8088
2,1850,6128
1,960,1059
3,3750,2014
29,450,497
7,1750,Y292
0,200,0607
0,320,0438
2,3500,H8855
0,2800,P709
4,1950,8762
2,2550,8757
4,2520,8746
5,1740,8744
5,1750,8710
10,750,70337
9,750,70306
7,750,70327
3,2450,8748
8,1980,9160
5,1510,623
3,1510,623-1
0,1510,623-2
0,810,743-1
0,810,743-2
2,1950,741
1,1950,741-1
1,1950,741-2
1,2020,740
2,2230,744
1,770,747
2,1950,746
1,3640,749
0,1850,
0,2020,
0,2070,
0,1900,
0,1960,
6,2700,Y331
0,1400,
0,2410,
0,1400,
0,1290,
0,1460,
-1,1460,
0,1790,
0,2580,
1,2300,Y397
10,2650,Y395
1,2500,Y403
9,1570,Y610
5,1650,Y069
9,1350,Y552
0,5830,0911
0,2350,0978
4,680,207
3,680,207-1
4,600,70377
4,450,73048
4,550,0882
4,550,0849
1,650,0867
3,650,0780
2,550,0838
1,950,752
1,2070,Y837
12,2500,Y448
2,1510,Y992
1,2460,Y5334
2,2860,Y533
0,1740,
0,3190,707
9,1570,Y251
10,2750,Y450
0,2020,575
0,2020,099
2,1050,3116
0,2180,5090
-1,2860,765
0,2740,879
0,2580,NB897
0,2070,908
0,2180,NB094
0,3500,NB044
0,2520,488
1,1200,333-1
0,2020,4079
0,2520,7689
0,2070,5557
0,8430,7090
2,550,90-1
0,9490,8879
1,2630,
0,6890,N0954
3,2560,289
1,3700,8807
2,3150,12005
2,520,982-1
1,520,982-2
1,840,982-3
2,1500,2960
1,1290,3723
0,1400,1889
1,2300,786
1,1230,939
3,450,SW15
1,18000,1111
1,1,1212
2,2200,2044
0,1,
0,720,0161
2,990,0168
2,1350,1019
0,1700,4704
2,1450,8694
0,1950,9009
0,860,0146
2,2650,8563
3,950,8591
6,1100,8770
0,2550,8729
1,2800,571
1,1750,5201
1,3450,8665
6,1200,8714
14,650,1155-1
10,650,1155-2
4,700,8747
2,920,0107
1,1300,0137
2,700,3152-3
1,700,3152-2
1,990,12-1901
1,480,HP14
1,450,EP100
0,2350,Y827
7,2320,Y3740
6,2400,Y031
8,1950,Y731
5,760,1158-2
4,760,1158-1
3,880,0126
2,350,911
1,1000,0156
2,950,0148
0,650,0134
0,800,0188
1,250,7088-3
4,1150,8772
9,350,1121-2
5,350,1121-1
5,350,1121-3
6,3250,8731
2,1250,8735
4,1100,8755
3,1450,8756
1,2450,539
4,1650,8708
1,900,90787
1,3950,755
0,360,0896
3,600,0894
3,600,0892
5,600,0891
4,550,0879
5,650,0877
4,500,0876
4,750,70393
5,750,73077
4,750,70347-3
2,990,0127
2,860,0132
10,1680,Y700-1
9,2700,Y7500-2
8,1700,278-2
2,1480,279-1
2,950,1257
1,1450,2563
1,1200,342
0,390,3091
5,450,385-1
10,1250,589
1,1200,750
1,1630,742
1,550,0862
2,1300,0713
2,2200,0676
3,1100,1128
4,1100,1127
1,1600,L113
4,1200,L114
0,1120,2833
4,1850,Y3873
1,1450,2563-2
1,890,451-3
1,870,485
1,1250,368
1,1300,405
2,1450,2639
1,500,2646
2,520,2646-1
2,1650,5296
1,1500,5282
1,1450,913
1,1200,3193
1,720,2213
-6,1570,Y617
1,1550,420
0,320,H3
4,200,29
1,680,496
1,2500,665
2,1780,644
2,1370,702
1,2100,548
2,1300,2536
1,840,256
1,840,256-1
1,840,256-2
1,2300,6146
1,2100,H135
1,1550,HU106
2,1570,1940
2,2150,711
0,1350,9147
1,1600,641
1,1600,641-2
1,1600,641-3
1,1600,641-4
1,1600,641-5
1,1600,641-6
1,1300,468
1,2450,725
2,1300,468-2
0,1300,468-1
1,1300,468-3
1,1600,649
3,450,531
2,9100,2015
1,8100,777
1,8100,777-2
11,4200,2015-3
2,2250,244
0,2450,17-97
3,6250,011-25
1,3700,727
0,6450,25-225
1,7500,30-355
1,1350,6656
2,450,986
3,220,1042
3,220,1042-1
3,160,1042-2
3,90,1042-3
3,90,1042-4
4,560,0981-1
4,560,0973
2,1200,79590
1,1350,41115
1,1300,4102
1,1300,4103
1,1560,4196
2,1250,9118
1,1450,2516
